"date","breed","searched"
2012-01-01,"Pug",33.6206896551724
2012-01-01,"Shiba Inu",11.2068965517241
2012-01-01,"Spaniel",23.2758620689655
2012-01-01,"St  Bernard",6.89655172413793
2012-01-01,"Staffordshire Bull Terrier",13.7931034482759
2012-01-01,"West Highland White Terrier",4.31034482758621
2012-01-01,"Yorkshire Terrier",62.9310344827586
2012-01-01,"Pit bull",0.862068965517241
2012-01-01,"Boxer",8.62068965517241
2012-02-01,"Beagle",11.2068965517241
2012-02-01,"Borzoi",1.72413793103448
2012-02-01,"Cane Corso",12.9310344827586
2012-02-01,"Chinese Crested Dog",6.03448275862069
2012-02-01,"Chow Chow",12.0689655172414
2012-02-01,"Welsh Corgi",1.72413793103448
2012-02-01,"Dachshund",29.3103448275862
2012-02-01,"Chihuahua",36.2068965517241
2012-02-01,"French Bulldog",10.3448275862069
2012-02-01,"German Shepherd",48.2758620689655
2012-02-01,"Husky",11.2068965517241
2012-02-01,"Jack Russell Terrier",12.0689655172414
2012-02-01,"Labrador Retriever",48.2758620689655
2012-02-01,"Maltese",6.03448275862069
2012-02-01,"Pomeranian",24.1379310344828
2012-02-01,"Poodle",6.89655172413793
2012-02-01,"Pug",31.8965517241379
2012-02-01,"Shiba Inu",12.0689655172414
2012-02-01,"Spaniel",27.5862068965517
2012-02-01,"St  Bernard",7.75862068965517
2012-02-01,"Staffordshire Bull Terrier",11.2068965517241
2012-02-01,"West Highland White Terrier",4.31034482758621
2012-02-01,"Yorkshire Terrier",53.448275862069
2012-02-01,"Pit bull",2.58620689655172
2012-02-01,"Boxer",8.62068965517241
2012-03-01,"Beagle",12.0689655172414
2012-03-01,"Borzoi",1.72413793103448
2012-03-01,"Cane Corso",14.6551724137931
2012-03-01,"Chinese Crested Dog",4.31034482758621
2012-03-01,"Chow Chow",17.2413793103448
2012-03-01,"Welsh Corgi",4.31034482758621
2012-03-01,"Dachshund",30.1724137931034
2012-03-01,"Chihuahua",29.3103448275862
2012-03-01,"French Bulldog",12.0689655172414
2012-03-01,"German Shepherd",46.551724137931
2012-03-01,"Husky",12.0689655172414
2012-03-01,"Jack Russell Terrier",8.62068965517241
2012-03-01,"Labrador Retriever",50.8620689655172
2012-03-01,"Maltese",6.89655172413793
2012-03-01,"Pomeranian",17.2413793103448
2012-03-01,"Poodle",8.62068965517241
2012-03-01,"Pug",27.5862068965517
2012-03-01,"Shiba Inu",12.9310344827586
2012-03-01,"Spaniel",26.7241379310345
2012-03-01,"St  Bernard",6.89655172413793
2012-03-01,"Staffordshire Bull Terrier",7.75862068965517
2012-03-01,"West Highland White Terrier",3.44827586206897
2012-03-01,"Yorkshire Terrier",59.4827586206897
2012-03-01,"Pit bull",2.58620689655172
2012-03-01,"Boxer",7.75862068965517
2012-04-01,"Beagle",13.7931034482759
2012-04-01,"Borzoi",0.862068965517241
2012-04-01,"Cane Corso",12.9310344827586
2012-04-01,"Chinese Crested Dog",6.03448275862069
2012-04-01,"Chow Chow",10.3448275862069
2012-04-01,"Welsh Corgi",1.72413793103448
2012-04-01,"Dachshund",23.2758620689655
2012-04-01,"Chihuahua",37.0689655172414
2012-04-01,"French Bulldog",12.9310344827586
2012-04-01,"German Shepherd",42.2413793103448
2012-04-01,"Husky",10.3448275862069
2012-04-01,"Jack Russell Terrier",12.9310344827586
2012-04-01,"Labrador Retriever",45.6896551724138
2012-04-01,"Maltese",7.75862068965517
2012-04-01,"Pomeranian",18.1034482758621
2012-04-01,"Poodle",8.62068965517241
2012-04-01,"Pug",27.5862068965517
2012-04-01,"Shiba Inu",8.62068965517241
2012-04-01,"Spaniel",25
2012-04-01,"St  Bernard",6.03448275862069
2012-04-01,"Staffordshire Bull Terrier",7.75862068965517
2012-04-01,"West Highland White Terrier",3.44827586206897
2012-04-01,"Yorkshire Terrier",64.6551724137931
2012-04-01,"Pit bull",2.58620689655172
2012-04-01,"Boxer",6.89655172413793
2012-05-01,"Beagle",12.9310344827586
2012-05-01,"Borzoi",1.72413793103448
2012-05-01,"Cane Corso",8.62068965517241
2012-05-01,"Chinese Crested Dog",6.89655172413793
2012-05-01,"Chow Chow",12.0689655172414
2012-05-01,"Welsh Corgi",5.17241379310345
2012-05-01,"Dachshund",30.1724137931034
2012-05-01,"Chihuahua",26.7241379310345
2012-05-01,"French Bulldog",17.2413793103448
2012-05-01,"German Shepherd",46.551724137931
2012-05-01,"Husky",6.03448275862069
2012-05-01,"Jack Russell Terrier",7.75862068965517
2012-05-01,"Labrador Retriever",51.7241379310345
2012-05-01,"Maltese",6.89655172413793
2012-05-01,"Pomeranian",12.9310344827586
2012-05-01,"Poodle",8.62068965517241
2012-05-01,"Pug",29.3103448275862
2012-05-01,"Shiba Inu",11.2068965517241
2012-05-01,"Spaniel",29.3103448275862
2012-05-01,"St  Bernard",7.75862068965517
2012-05-01,"Staffordshire Bull Terrier",9.48275862068965
2012-05-01,"West Highland White Terrier",4.31034482758621
2012-05-01,"Yorkshire Terrier",54.3103448275862
2012-05-01,"Pit bull",4.31034482758621
2012-05-01,"Boxer",8.62068965517241
2012-06-01,"Beagle",12.0689655172414
2012-06-01,"Borzoi",4.31034482758621
2012-06-01,"Cane Corso",13.7931034482759
2012-06-01,"Chinese Crested Dog",6.03448275862069
2012-06-01,"Chow Chow",8.62068965517241
2012-06-01,"Welsh Corgi",6.03448275862069
2012-06-01,"Dachshund",30.1724137931034
2012-06-01,"Chihuahua",42.2413793103448
2012-06-01,"French Bulldog",13.7931034482759
2012-06-01,"German Shepherd",42.2413793103448
2012-06-01,"Husky",8.62068965517241
2012-06-01,"Jack Russell Terrier",12.9310344827586
2012-06-01,"Labrador Retriever",56.0344827586207
2012-06-01,"Maltese",8.62068965517241
2012-06-01,"Pomeranian",17.2413793103448
2012-06-01,"Poodle",10.3448275862069
2012-06-01,"Pug",35.3448275862069
2012-06-01,"Shiba Inu",11.2068965517241
2012-06-01,"Spaniel",19.8275862068966
2012-06-01,"St  Bernard",5.17241379310345
2012-06-01,"Staffordshire Bull Terrier",8.62068965517241
2012-06-01,"West Highland White Terrier",4.31034482758621
2012-06-01,"Yorkshire Terrier",54.3103448275862
2012-06-01,"Pit bull",0.862068965517241
2012-06-01,"Boxer",5.17241379310345
2012-07-01,"Beagle",12.9310344827586
2012-07-01,"Borzoi",1.72413793103448
2012-07-01,"Cane Corso",12.9310344827586
2012-07-01,"Chinese Crested Dog",6.03448275862069
2012-07-01,"Chow Chow",10.3448275862069
2012-07-01,"Welsh Corgi",6.89655172413793
2012-07-01,"Dachshund",30.1724137931034
2012-07-01,"Chihuahua",43.9655172413793
2012-07-01,"French Bulldog",16.3793103448276
2012-07-01,"German Shepherd",48.2758620689655
2012-07-01,"Husky",6.03448275862069
2012-07-01,"Jack Russell Terrier",12.0689655172414
2012-07-01,"Labrador Retriever",48.2758620689655
2012-07-01,"Maltese",6.89655172413793
2012-07-01,"Pomeranian",16.3793103448276
2012-07-01,"Poodle",8.62068965517241
2012-07-01,"Pug",35.3448275862069
2012-07-01,"Shiba Inu",13.7931034482759
2012-07-01,"Spaniel",26.7241379310345
2012-07-01,"St  Bernard",6.03448275862069
2012-07-01,"Staffordshire Bull Terrier",11.2068965517241
2012-07-01,"West Highland White Terrier",5.17241379310345
2012-07-01,"Yorkshire Terrier",59.4827586206897
2012-07-01,"Pit bull",2.58620689655172
2012-07-01,"Boxer",7.75862068965517
2012-08-01,"Beagle",17.2413793103448
2012-08-01,"Borzoi",1.72413793103448
2012-08-01,"Cane Corso",16.3793103448276
2012-08-01,"Chinese Crested Dog",8.62068965517241
2012-08-01,"Chow Chow",10.3448275862069
2012-08-01,"Welsh Corgi",5.17241379310345
2012-08-01,"Dachshund",29.3103448275862
2012-08-01,"Chihuahua",42.2413793103448
2012-08-01,"French Bulldog",17.2413793103448
2012-08-01,"German Shepherd",61.2068965517241
2012-08-01,"Husky",6.89655172413793
2012-08-01,"Jack Russell Terrier",12.9310344827586
2012-08-01,"Labrador Retriever",48.2758620689655
2012-08-01,"Maltese",7.75862068965517
2012-08-01,"Pomeranian",19.8275862068966
2012-08-01,"Poodle",10.3448275862069
2012-08-01,"Pug",30.1724137931034
2012-08-01,"Shiba Inu",6.89655172413793
2012-08-01,"Spaniel",27.5862068965517
2012-08-01,"St  Bernard",6.89655172413793
2012-08-01,"Staffordshire Bull Terrier",14.6551724137931
2012-08-01,"West Highland White Terrier",5.17241379310345
2012-08-01,"Yorkshire Terrier",79.3103448275862
2012-08-01,"Pit bull",5.17241379310345
2012-08-01,"Boxer",9.48275862068965
2012-09-01,"Beagle",21.551724137931
2012-09-01,"Borzoi",0.862068965517241
2012-09-01,"Cane Corso",13.7931034482759
2012-09-01,"Chinese Crested Dog",7.75862068965517
2012-09-01,"Chow Chow",12.0689655172414
2012-09-01,"Welsh Corgi",5.17241379310345
2012-09-01,"Dachshund",25
2012-09-01,"Chihuahua",42.2413793103448
2012-09-01,"French Bulldog",12.0689655172414
2012-09-01,"German Shepherd",39.6551724137931
2012-09-01,"Husky",8.62068965517241
2012-09-01,"Jack Russell Terrier",12.9310344827586
2012-09-01,"Labrador Retriever",48.2758620689655
2012-09-01,"Maltese",11.2068965517241
2012-09-01,"Pomeranian",17.2413793103448
2012-09-01,"Poodle",10.3448275862069
2012-09-01,"Pug",32.7586206896552
2012-09-01,"Shiba Inu",11.2068965517241
2012-09-01,"Spaniel",24.1379310344828
2012-09-01,"St  Bernard",5.17241379310345
2012-09-01,"Staffordshire Bull Terrier",10.3448275862069
2012-09-01,"West Highland White Terrier",4.31034482758621
2012-09-01,"Yorkshire Terrier",63.7931034482759
2012-09-01,"Pit bull",1.72413793103448
2012-09-01,"Boxer",9.48275862068965
2012-10-01,"Beagle",17.2413793103448
2012-10-01,"Borzoi",1.72413793103448
2012-10-01,"Cane Corso",12.9310344827586
2012-10-01,"Chinese Crested Dog",2.58620689655172
2012-10-01,"Chow Chow",6.89655172413793
2012-10-01,"Welsh Corgi",4.31034482758621
2012-10-01,"Dachshund",30.1724137931034
2012-10-01,"Chihuahua",31.8965517241379
2012-10-01,"French Bulldog",14.6551724137931
2012-10-01,"German Shepherd",39.6551724137931
2012-10-01,"Husky",8.62068965517241
2012-10-01,"Jack Russell Terrier",8.62068965517241
2012-10-01,"Labrador Retriever",45.6896551724138
2012-10-01,"Maltese",7.75862068965517
2012-10-01,"Pomeranian",18.1034482758621
2012-10-01,"Poodle",8.62068965517241
2012-10-01,"Pug",25.8620689655172
2012-10-01,"Shiba Inu",11.2068965517241
2012-10-01,"Spaniel",24.1379310344828
2012-10-01,"St  Bernard",4.31034482758621
2012-10-01,"Staffordshire Bull Terrier",7.75862068965517
2012-10-01,"West Highland White Terrier",4.31034482758621
2012-10-01,"Yorkshire Terrier",57.7586206896552
2012-10-01,"Pit bull",1.72413793103448
2012-10-01,"Boxer",10.3448275862069
2012-11-01,"Beagle",17.2413793103448
2012-11-01,"Borzoi",4.31034482758621
2012-11-01,"Cane Corso",12.9310344827586
2012-11-01,"Chinese Crested Dog",6.89655172413793
2012-11-01,"Chow Chow",10.3448275862069
2012-11-01,"Welsh Corgi",6.03448275862069
2012-11-01,"Dachshund",29.3103448275862
2012-11-01,"Chihuahua",31.8965517241379
2012-11-01,"French Bulldog",14.6551724137931
2012-11-01,"German Shepherd",42.2413793103448
2012-11-01,"Husky",6.03448275862069
2012-11-01,"Jack Russell Terrier",12.0689655172414
2012-11-01,"Labrador Retriever",42.2413793103448
2012-11-01,"Maltese",6.03448275862069
2012-11-01,"Pomeranian",12.0689655172414
2012-11-01,"Poodle",7.75862068965517
2012-11-01,"Pug",33.6206896551724
2012-11-01,"Shiba Inu",12.0689655172414
2012-11-01,"Spaniel",21.551724137931
2012-11-01,"St  Bernard",5.17241379310345
2012-11-01,"Staffordshire Bull Terrier",12.0689655172414
2012-11-01,"West Highland White Terrier",3.44827586206897
2012-11-01,"Yorkshire Terrier",61.2068965517241
2012-11-01,"Pit bull",2.58620689655172
2012-11-01,"Boxer",7.75862068965517
2012-12-01,"Beagle",13.7931034482759
2012-12-01,"Borzoi",0.862068965517241
2012-12-01,"Cane Corso",12.0689655172414
2012-12-01,"Chinese Crested Dog",5.17241379310345
2012-12-01,"Chow Chow",12.0689655172414
2012-12-01,"Welsh Corgi",4.31034482758621
2012-12-01,"Dachshund",23.2758620689655
2012-12-01,"Chihuahua",31.8965517241379
2012-12-01,"French Bulldog",12.9310344827586
2012-12-01,"German Shepherd",36.2068965517241
2012-12-01,"Husky",10.3448275862069
2012-12-01,"Jack Russell Terrier",8.62068965517241
2012-12-01,"Labrador Retriever",46.551724137931
2012-12-01,"Maltese",6.89655172413793
2012-12-01,"Pomeranian",12.0689655172414
2012-12-01,"Poodle",6.89655172413793
2012-12-01,"Pug",25.8620689655172
2012-12-01,"Shiba Inu",11.2068965517241
2012-12-01,"Spaniel",18.1034482758621
2012-12-01,"St  Bernard",6.89655172413793
2012-12-01,"Staffordshire Bull Terrier",12.9310344827586
2012-12-01,"West Highland White Terrier",3.44827586206897
2012-12-01,"Yorkshire Terrier",54.3103448275862
2012-12-01,"Pit bull",1.72413793103448
2012-12-01,"Boxer",5.17241379310345
2013-01-01,"Beagle",12.9310344827586
2013-01-01,"Borzoi",0.862068965517241
2013-01-01,"Cane Corso",16.3793103448276
2013-01-01,"Chinese Crested Dog",6.89655172413793
2013-01-01,"Chow Chow",12.9310344827586
2013-01-01,"Welsh Corgi",5.17241379310345
2013-01-01,"Dachshund",26.7241379310345
2013-01-01,"Chihuahua",37.0689655172414
2013-01-01,"French Bulldog",17.2413793103448
2013-01-01,"German Shepherd",42.2413793103448
2013-01-01,"Husky",12.9310344827586
2013-01-01,"Jack Russell Terrier",17.2413793103448
2013-01-01,"Labrador Retriever",56.0344827586207
2013-01-01,"Maltese",7.75862068965517
2013-01-01,"Pomeranian",20.6896551724138
2013-01-01,"Poodle",8.62068965517241
2013-01-01,"Pug",39.6551724137931
2013-01-01,"Shiba Inu",11.2068965517241
2013-01-01,"Spaniel",25.8620689655172
2013-01-01,"St  Bernard",7.75862068965517
2013-01-01,"Staffordshire Bull Terrier",11.2068965517241
2013-01-01,"West Highland White Terrier",4.31034482758621
2013-01-01,"Yorkshire Terrier",65.5172413793103
2013-01-01,"Pit bull",3.44827586206897
2013-01-01,"Boxer",6.89655172413793
2013-02-01,"Beagle",11.2068965517241
2013-02-01,"Borzoi",0.862068965517241
2013-02-01,"Cane Corso",12.0689655172414
2013-02-01,"Chinese Crested Dog",6.89655172413793
2013-02-01,"Chow Chow",10.3448275862069
2013-02-01,"Welsh Corgi",4.31034482758621
2013-02-01,"Dachshund",25
2013-02-01,"Chihuahua",37.0689655172414
2013-02-01,"French Bulldog",17.2413793103448
2013-02-01,"German Shepherd",50.8620689655172
2013-02-01,"Husky",6.89655172413793
2013-02-01,"Jack Russell Terrier",8.62068965517241
2013-02-01,"Labrador Retriever",56.8965517241379
2013-02-01,"Maltese",4.31034482758621
2013-02-01,"Pomeranian",16.3793103448276
2013-02-01,"Poodle",7.75862068965517
2013-02-01,"Pug",33.6206896551724
2013-02-01,"Shiba Inu",12.9310344827586
2013-02-01,"Spaniel",21.551724137931
2013-02-01,"St  Bernard",10.3448275862069
2013-02-01,"Staffordshire Bull Terrier",10.3448275862069
2013-02-01,"West Highland White Terrier",3.44827586206897
2013-02-01,"Yorkshire Terrier",61.2068965517241
2013-02-01,"Pit bull",2.58620689655172
2013-02-01,"Boxer",6.03448275862069
2013-03-01,"Beagle",14.6551724137931
2013-03-01,"Borzoi",0.862068965517241
2013-03-01,"Cane Corso",14.6551724137931
2013-03-01,"Chinese Crested Dog",4.31034482758621
2013-03-01,"Chow Chow",12.9310344827586
2013-03-01,"Welsh Corgi",4.31034482758621
2013-03-01,"Dachshund",24.1379310344828
2013-03-01,"Chihuahua",32.7586206896552
2013-03-01,"French Bulldog",14.6551724137931
2013-03-01,"German Shepherd",50
2013-03-01,"Husky",8.62068965517241
2013-03-01,"Jack Russell Terrier",11.2068965517241
2013-03-01,"Labrador Retriever",44.8275862068966
2013-03-01,"Maltese",6.03448275862069
2013-03-01,"Pomeranian",12.9310344827586
2013-03-01,"Poodle",8.62068965517241
2013-03-01,"Pug",31.8965517241379
2013-03-01,"Shiba Inu",8.62068965517241
2013-03-01,"Spaniel",21.551724137931
2013-03-01,"St  Bernard",6.89655172413793
2013-03-01,"Staffordshire Bull Terrier",7.75862068965517
2013-03-01,"West Highland White Terrier",3.44827586206897
2013-03-01,"Yorkshire Terrier",58.6206896551724
2013-03-01,"Pit bull",2.58620689655172
2013-03-01,"Boxer",6.89655172413793
2013-04-01,"Beagle",12.9310344827586
2013-04-01,"Borzoi",0.862068965517241
2013-04-01,"Cane Corso",12.9310344827586
2013-04-01,"Chinese Crested Dog",6.89655172413793
2013-04-01,"Chow Chow",11.2068965517241
2013-04-01,"Welsh Corgi",4.31034482758621
2013-04-01,"Dachshund",26.7241379310345
2013-04-01,"Chihuahua",32.7586206896552
2013-04-01,"French Bulldog",17.2413793103448
2013-04-01,"German Shepherd",48.2758620689655
2013-04-01,"Husky",10.3448275862069
2013-04-01,"Jack Russell Terrier",16.3793103448276
2013-04-01,"Labrador Retriever",54.3103448275862
2013-04-01,"Maltese",6.89655172413793
2013-04-01,"Pomeranian",14.6551724137931
2013-04-01,"Poodle",6.89655172413793
2013-04-01,"Pug",36.2068965517241
2013-04-01,"Shiba Inu",11.2068965517241
2013-04-01,"Spaniel",25
2013-04-01,"St  Bernard",6.89655172413793
2013-04-01,"Staffordshire Bull Terrier",10.3448275862069
2013-04-01,"West Highland White Terrier",4.31034482758621
2013-04-01,"Yorkshire Terrier",63.7931034482759
2013-04-01,"Pit bull",1.72413793103448
2013-04-01,"Boxer",7.75862068965517
2013-05-01,"Beagle",12.0689655172414
2013-05-01,"Borzoi",0.862068965517241
2013-05-01,"Cane Corso",17.2413793103448
2013-05-01,"Chinese Crested Dog",6.89655172413793
2013-05-01,"Chow Chow",10.3448275862069
2013-05-01,"Welsh Corgi",4.31034482758621
2013-05-01,"Dachshund",26.7241379310345
2013-05-01,"Chihuahua",37.0689655172414
2013-05-01,"French Bulldog",12.0689655172414
2013-05-01,"German Shepherd",46.551724137931
2013-05-01,"Husky",7.75862068965517
2013-05-01,"Jack Russell Terrier",12.0689655172414
2013-05-01,"Labrador Retriever",50
2013-05-01,"Maltese",6.03448275862069
2013-05-01,"Pomeranian",16.3793103448276
2013-05-01,"Poodle",11.2068965517241
2013-05-01,"Pug",39.6551724137931
2013-05-01,"Shiba Inu",8.62068965517241
2013-05-01,"Spaniel",23.2758620689655
2013-05-01,"St  Bernard",6.89655172413793
2013-05-01,"Staffordshire Bull Terrier",12.0689655172414
2013-05-01,"West Highland White Terrier",3.44827586206897
2013-05-01,"Yorkshire Terrier",60.3448275862069
2013-05-01,"Pit bull",3.44827586206897
2013-05-01,"Boxer",9.48275862068965
2013-06-01,"Beagle",12.9310344827586
2013-06-01,"Borzoi",1.72413793103448
2013-06-01,"Cane Corso",12.9310344827586
2013-06-01,"Chinese Crested Dog",4.31034482758621
2013-06-01,"Chow Chow",8.62068965517241
2013-06-01,"Welsh Corgi",5.17241379310345
2013-06-01,"Dachshund",26.7241379310345
2013-06-01,"Chihuahua",38.7931034482759
2013-06-01,"French Bulldog",13.7931034482759
2013-06-01,"German Shepherd",50
2013-06-01,"Husky",6.89655172413793
2013-06-01,"Jack Russell Terrier",17.2413793103448
2013-06-01,"Labrador Retriever",50
2013-06-01,"Maltese",6.89655172413793
2013-06-01,"Pomeranian",13.7931034482759
2013-06-01,"Poodle",4.31034482758621
2013-06-01,"Pug",31.0344827586207
2013-06-01,"Shiba Inu",6.89655172413793
2013-06-01,"Spaniel",29.3103448275862
2013-06-01,"St  Bernard",6.03448275862069
2013-06-01,"Staffordshire Bull Terrier",10.3448275862069
2013-06-01,"West Highland White Terrier",4.31034482758621
2013-06-01,"Yorkshire Terrier",56.0344827586207
2013-06-01,"Pit bull",3.44827586206897
2013-06-01,"Boxer",6.89655172413793
2013-07-01,"Beagle",18.9655172413793
2013-07-01,"Borzoi",2.58620689655172
2013-07-01,"Cane Corso",16.3793103448276
2013-07-01,"Chinese Crested Dog",8.62068965517241
2013-07-01,"Chow Chow",12.0689655172414
2013-07-01,"Welsh Corgi",4.31034482758621
2013-07-01,"Dachshund",25.8620689655172
2013-07-01,"Chihuahua",37.9310344827586
2013-07-01,"French Bulldog",12.0689655172414
2013-07-01,"German Shepherd",48.2758620689655
2013-07-01,"Husky",8.62068965517241
2013-07-01,"Jack Russell Terrier",16.3793103448276
2013-07-01,"Labrador Retriever",50.8620689655172
2013-07-01,"Maltese",5.17241379310345
2013-07-01,"Pomeranian",17.2413793103448
2013-07-01,"Poodle",8.62068965517241
2013-07-01,"Pug",38.7931034482759
2013-07-01,"Shiba Inu",7.75862068965517
2013-07-01,"Spaniel",25
2013-07-01,"St  Bernard",6.03448275862069
2013-07-01,"Staffordshire Bull Terrier",9.48275862068965
2013-07-01,"West Highland White Terrier",5.17241379310345
2013-07-01,"Yorkshire Terrier",62.9310344827586
2013-07-01,"Pit bull",2.58620689655172
2013-07-01,"Boxer",9.48275862068965
2013-08-01,"Beagle",21.551724137931
2013-08-01,"Borzoi",0.862068965517241
2013-08-01,"Cane Corso",17.2413793103448
2013-08-01,"Chinese Crested Dog",4.31034482758621
2013-08-01,"Chow Chow",12.0689655172414
2013-08-01,"Welsh Corgi",6.03448275862069
2013-08-01,"Dachshund",32.7586206896552
2013-08-01,"Chihuahua",42.2413793103448
2013-08-01,"French Bulldog",16.3793103448276
2013-08-01,"German Shepherd",50
2013-08-01,"Husky",11.2068965517241
2013-08-01,"Jack Russell Terrier",17.2413793103448
2013-08-01,"Labrador Retriever",50
2013-08-01,"Maltese",6.89655172413793
2013-08-01,"Pomeranian",17.2413793103448
2013-08-01,"Poodle",11.2068965517241
2013-08-01,"Pug",32.7586206896552
2013-08-01,"Shiba Inu",8.62068965517241
2013-08-01,"Spaniel",26.7241379310345
2013-08-01,"St  Bernard",7.75862068965517
2013-08-01,"Staffordshire Bull Terrier",10.3448275862069
2013-08-01,"West Highland White Terrier",4.31034482758621
2013-08-01,"Yorkshire Terrier",67.2413793103448
2013-08-01,"Pit bull",2.58620689655172
2013-08-01,"Boxer",7.75862068965517
2013-09-01,"Beagle",13.7931034482759
2013-09-01,"Borzoi",0.862068965517241
2013-09-01,"Cane Corso",16.3793103448276
2013-09-01,"Chinese Crested Dog",6.03448275862069
2013-09-01,"Chow Chow",6.89655172413793
2013-09-01,"Welsh Corgi",5.17241379310345
2013-09-01,"Dachshund",24.1379310344828
2013-09-01,"Chihuahua",35.3448275862069
2013-09-01,"French Bulldog",17.2413793103448
2013-09-01,"German Shepherd",42.2413793103448
2013-09-01,"Husky",4.31034482758621
2013-09-01,"Jack Russell Terrier",16.3793103448276
2013-09-01,"Labrador Retriever",48.2758620689655
2013-09-01,"Maltese",6.03448275862069
2013-09-01,"Pomeranian",14.6551724137931
2013-09-01,"Poodle",6.89655172413793
2013-09-01,"Pug",27.5862068965517
2013-09-01,"Shiba Inu",6.89655172413793
2013-09-01,"Spaniel",23.2758620689655
2013-09-01,"St  Bernard",4.31034482758621
2013-09-01,"Staffordshire Bull Terrier",8.62068965517241
2013-09-01,"West Highland White Terrier",3.44827586206897
2013-09-01,"Yorkshire Terrier",57.7586206896552
2013-09-01,"Pit bull",1.72413793103448
2013-09-01,"Boxer",6.03448275862069
2013-10-01,"Beagle",20.6896551724138
2013-10-01,"Borzoi",0.862068965517241
2013-10-01,"Cane Corso",13.7931034482759
2013-10-01,"Chinese Crested Dog",4.31034482758621
2013-10-01,"Chow Chow",8.62068965517241
2013-10-01,"Welsh Corgi",4.31034482758621
2013-10-01,"Dachshund",27.5862068965517
2013-10-01,"Chihuahua",37.0689655172414
2013-10-01,"French Bulldog",12.0689655172414
2013-10-01,"German Shepherd",39.6551724137931
2013-10-01,"Husky",6.89655172413793
2013-10-01,"Jack Russell Terrier",13.7931034482759
2013-10-01,"Labrador Retriever",45.6896551724138
2013-10-01,"Maltese",5.17241379310345
2013-10-01,"Pomeranian",18.9655172413793
2013-10-01,"Poodle",7.75862068965517
2013-10-01,"Pug",30.1724137931034
2013-10-01,"Shiba Inu",8.62068965517241
2013-10-01,"Spaniel",20.6896551724138
2013-10-01,"St  Bernard",5.17241379310345
2013-10-01,"Staffordshire Bull Terrier",10.3448275862069
2013-10-01,"West Highland White Terrier",5.17241379310345
2013-10-01,"Yorkshire Terrier",58.6206896551724
2013-10-01,"Pit bull",0.862068965517241
2013-10-01,"Boxer",5.17241379310345
2013-11-01,"Beagle",16.3793103448276
2013-11-01,"Borzoi",0.862068965517241
2013-11-01,"Cane Corso",12.9310344827586
2013-11-01,"Chinese Crested Dog",6.89655172413793
2013-11-01,"Chow Chow",11.2068965517241
2013-11-01,"Welsh Corgi",4.31034482758621
2013-11-01,"Dachshund",26.7241379310345
2013-11-01,"Chihuahua",37.9310344827586
2013-11-01,"French Bulldog",13.7931034482759
2013-11-01,"German Shepherd",39.6551724137931
2013-11-01,"Husky",6.89655172413793
2013-11-01,"Jack Russell Terrier",13.7931034482759
2013-11-01,"Labrador Retriever",42.2413793103448
2013-11-01,"Maltese",6.89655172413793
2013-11-01,"Pomeranian",18.9655172413793
2013-11-01,"Poodle",7.75862068965517
2013-11-01,"Pug",31.0344827586207
2013-11-01,"Shiba Inu",8.62068965517241
2013-11-01,"Spaniel",18.9655172413793
2013-11-01,"St  Bernard",6.89655172413793
2013-11-01,"Staffordshire Bull Terrier",11.2068965517241
2013-11-01,"West Highland White Terrier",3.44827586206897
2013-11-01,"Yorkshire Terrier",59.4827586206897
2013-11-01,"Pit bull",1.72413793103448
2013-11-01,"Boxer",5.17241379310345
2013-12-01,"Beagle",12.9310344827586
2013-12-01,"Borzoi",0
2013-12-01,"Cane Corso",12.0689655172414
2013-12-01,"Chinese Crested Dog",4.31034482758621
2013-12-01,"Chow Chow",10.3448275862069
2013-12-01,"Welsh Corgi",4.31034482758621
2013-12-01,"Dachshund",23.2758620689655
2013-12-01,"Chihuahua",42.2413793103448
2013-12-01,"French Bulldog",13.7931034482759
2013-12-01,"German Shepherd",37.0689655172414
2013-12-01,"Husky",6.89655172413793
2013-12-01,"Jack Russell Terrier",10.3448275862069
2013-12-01,"Labrador Retriever",44.8275862068966
2013-12-01,"Maltese",6.03448275862069
2013-12-01,"Pomeranian",16.3793103448276
2013-12-01,"Poodle",8.62068965517241
2013-12-01,"Pug",26.7241379310345
2013-12-01,"Shiba Inu",10.3448275862069
2013-12-01,"Spaniel",19.8275862068966
2013-12-01,"St  Bernard",6.03448275862069
2013-12-01,"Staffordshire Bull Terrier",6.89655172413793
2013-12-01,"West Highland White Terrier",3.44827586206897
2013-12-01,"Yorkshire Terrier",49.1379310344828
2013-12-01,"Pit bull",1.72413793103448
2013-12-01,"Boxer",4.31034482758621
2014-01-01,"Beagle",13.7931034482759
2014-01-01,"Borzoi",1.72413793103448
2014-01-01,"Cane Corso",18.9655172413793
2014-01-01,"Chinese Crested Dog",5.17241379310345
2014-01-01,"Chow Chow",8.62068965517241
2014-01-01,"Welsh Corgi",7.75862068965517
2014-01-01,"Dachshund",25.8620689655172
2014-01-01,"Chihuahua",38.7931034482759
2014-01-01,"French Bulldog",18.9655172413793
2014-01-01,"German Shepherd",43.1034482758621
2014-01-01,"Husky",12.9310344827586
2014-01-01,"Jack Russell Terrier",13.7931034482759
2014-01-01,"Labrador Retriever",43.9655172413793
2014-01-01,"Maltese",6.03448275862069
2014-01-01,"Pomeranian",16.3793103448276
2014-01-01,"Poodle",6.03448275862069
2014-01-01,"Pug",30.1724137931034
2014-01-01,"Shiba Inu",10.3448275862069
